date,category,downloads
2023-01-10,3.9,5
2023-01-10,null,12
2023-01-11,3.10,2
2023-01-11,3.7,1
2023-01-11,3.8,6
2023-01-11,3.9,7
2023-01-11,null,53
2023-01-12,2.7,2
2023-01-12,3.10,2
2023-01-12,3.11,1
2023-01-12,3.6,2
2023-01-12,3.7,1
2023-01-12,3.8,13
2023-01-12,3.9,16
2023-01-12,null,94
2023-01-13,2.7,2
2023-01-13,3.10,2
2023-01-13,3.11,1
2023-01-13,3.6,1
2023-01-13,3.7,4
2023-01-13,3.8,6
2023-01-13,3.9,6
2023-01-13,null,46
2023-01-14,3.8,4
2023-01-14,3.9,1
2023-01-14,null,71
2023-01-15,3.7,2
2023-01-15,3.8,9
2023-01-15,null,12
2023-01-16,3.7,1
2023-01-16,3.8,5
2023-01-16,3.9,4
2023-01-16,null,28
2023-01-17,3.10,3
2023-01-17,3.11,1
2023-01-17,3.7,2
2023-01-17,3.8,8
2023-01-17,3.9,3
2023-01-17,null,11
2023-01-18,3.10,2
2023-01-18,3.11,1
2023-01-18,3.7,2
2023-01-18,3.8,2
2023-01-18,3.9,1
2023-01-18,null,2
2023-01-19,2.7,1
2023-01-19,3.10,1
2023-01-19,3.11,1
2023-01-19,3.6,1
2023-01-19,3.7,1
2023-01-19,3.8,5
2023-01-19,3.9,1
2023-01-19,null,36
2023-01-20,3.10,1
2023-01-20,3.11,2
2023-01-20,3.7,1
2023-01-20,3.8,5
2023-01-20,3.9,19
2023-01-20,null,80
2023-01-21,2.7,1
2023-01-21,3.10,2
2023-01-21,3.8,1
2023-01-21,3.9,5
2023-01-21,null,2
2023-01-22,3.8,2
2023-01-22,3.9,2
2023-01-22,null,88
2023-01-23,3.11,2
2023-01-23,3.7,1
2023-01-23,3.8,2
2023-01-23,3.9,2
2023-01-23,null,1
2023-01-24,3.10,2
2023-01-24,3.7,1
2023-01-24,3.8,1
2023-01-24,3.9,1
2023-01-24,null,38
2023-01-25,3.10,3
2023-01-25,3.6,1
2023-01-25,3.7,1
2023-01-25,3.8,4
2023-01-25,3.9,2
2023-01-25,null,136
2023-01-26,3.10,3
2023-01-26,3.11,1
2023-01-26,3.6,1
2023-01-26,3.7,2
2023-01-26,3.8,3
2023-01-26,3.9,4
2023-01-26,null,4
2023-01-27,2.7,1
2023-01-27,3.10,1
2023-01-27,3.6,2
2023-01-27,3.8,4
2023-01-27,3.9,2
2023-01-27,null,3
2023-01-28,3.10,1
2023-01-28,null,29
2023-01-29,3.10,1
2023-01-29,3.6,2
2023-01-29,3.7,1
2023-01-29,3.8,1
2023-01-29,null,53
2023-01-30,3.7,1
2023-01-30,3.8,1
2023-01-30,3.9,5
2023-01-30,null,2
2023-01-31,3.8,2
2023-01-31,3.9,4
2023-01-31,null,70
2023-02-01,3.10,4
2023-02-01,3.8,2
2023-02-01,3.9,2
2023-02-01,null,16
2023-02-02,2.7,1
2023-02-02,3.10,1
2023-02-02,3.11,1
2023-02-02,3.6,1
2023-02-02,3.7,1
2023-02-02,3.8,6
2023-02-02,3.9,5
2023-02-02,null,68
2023-02-03,3.11,2
2023-02-03,3.6,1
2023-02-03,3.7,2
2023-02-03,3.8,3
2023-02-03,3.9,6
2023-02-04,3.10,1
2023-02-04,3.7,1
2023-02-04,3.8,7
2023-02-04,3.9,1
2023-02-04,null,66
2023-02-05,3.10,3
2023-02-05,3.11,3
2023-02-05,3.7,1
2023-02-05,3.8,18
2023-02-05,3.9,4
2023-02-06,3.10,2
2023-02-06,3.11,1
2023-02-06,3.6,1
2023-02-06,3.7,5
2023-02-06,3.8,5
2023-02-06,3.9,1
2023-02-07,3.10,1
2023-02-07,3.6,1
2023-02-07,3.7,20
2023-02-07,3.8,4
2023-02-07,null,2
2023-02-08,3.11,1
2023-02-08,3.6,4
2023-02-08,3.7,3
2023-02-08,3.8,3
2023-02-08,3.9,1
2023-02-08,null,67
2023-02-09,3.10,2
2023-02-09,3.7,3
2023-02-09,3.8,2
2023-02-09,3.9,3
2023-02-10,3.11,4
2023-02-10,3.7,1
2023-02-10,3.9,2
2023-02-10,null,67
2023-02-11,3.7,10
2023-02-11,null,70
2023-02-12,3.10,1
2023-02-12,3.7,3
2023-02-12,3.8,2
2023-02-12,null,162
2023-02-13,3.9,1
2023-02-13,null,219
2023-02-14,3.10,1
2023-02-14,3.6,1
2023-02-14,3.9,3
2023-02-14,null,5
2023-02-15,3.10,15
2023-02-15,3.8,5
2023-02-15,3.9,14
2023-02-15,null,156
2023-02-16,3.10,8
2023-02-16,3.8,2
2023-02-16,3.9,7
2023-02-16,null,144
2023-02-17,3.10,3
2023-02-17,3.8,2
2023-02-17,null,201
2023-02-18,3.10,5
2023-02-18,3.8,2
2023-02-18,3.9,4
2023-02-18,null,6
2023-02-19,3.10,1
2023-02-19,3.7,2
2023-02-19,3.8,3
2023-02-19,null,74
2023-02-20,3.10,2
2023-02-20,3.6,1
2023-02-20,3.7,2
2023-02-20,3.8,3
2023-02-20,3.9,2
2023-02-20,null,1
2023-02-21,3.10,20
2023-02-21,3.8,4
2023-02-21,3.9,23
2023-02-21,null,10
2023-02-22,3.10,31
2023-02-22,3.8,1
2023-02-22,3.9,29
2023-02-22,null,157
2023-02-23,3.10,12
2023-02-23,3.8,8
2023-02-23,3.9,11
2023-02-23,null,9
2023-02-24,2.7,1
2023-02-24,3.10,18
2023-02-24,3.8,2
2023-02-24,3.9,17
2023-02-24,null,241
2023-02-25,3.10,24
2023-02-25,3.8,1
2023-02-25,3.9,23
2023-02-25,null,22
2023-02-26,3.10,9
2023-02-26,3.8,2
2023-02-26,3.9,10
2023-02-26,null,11
2023-02-27,3.10,17
2023-02-27,3.8,3
2023-02-27,3.9,16
2023-02-27,null,131
2023-02-28,3.10,11
2023-02-28,3.9,12
2023-02-28,null,19
2023-03-01,3.10,10
2023-03-01,3.7,2
2023-03-01,3.9,10
2023-03-01,null,172
2023-03-02,3.10,3
2023-03-02,3.11,2
2023-03-02,3.6,1
2023-03-02,3.8,4
2023-03-02,3.9,2
2023-03-02,null,87
2023-03-03,3.10,1
2023-03-03,3.11,2
2023-03-03,3.8,2
2023-03-03,null,32
2023-03-04,null,169
2023-03-05,null,67
2023-03-06,3.10,2
2023-03-06,3.11,1
2023-03-06,3.8,6
2023-03-06,3.9,2
2023-03-06,null,1
2023-03-07,3.10,11
2023-03-07,3.11,1
2023-03-07,3.8,3
2023-03-07,3.9,13
2023-03-07,null,68
2023-03-08,3.10,1
2023-03-08,3.8,3
2023-03-08,3.9,3
2023-03-08,null,68
2023-03-09,3.7,2
2023-03-09,3.8,2
2023-03-09,3.9,5
2023-03-09,null,10
2023-03-10,3.10,3
2023-03-10,3.11,1
2023-03-10,3.8,2
2023-03-10,3.9,6
2023-03-10,null,105
2023-03-11,3.6,1
2023-03-11,3.7,4
2023-03-11,3.8,2
2023-03-11,3.9,7
2023-03-11,null,240
2023-03-12,3.10,2
2023-03-12,3.11,1
2023-03-12,3.7,2
2023-03-12,3.8,1
2023-03-12,3.9,1
2023-03-12,null,61
2023-03-13,2.7,1
2023-03-13,3.10,1
2023-03-13,3.7,2
2023-03-13,3.8,1
2023-03-13,3.9,5
2023-03-13,null,68
2023-03-14,3.10,6
2023-03-14,3.11,1
2023-03-14,3.9,12
2023-03-14,null,65
2023-03-15,3.10,7
2023-03-15,3.11,1
2023-03-15,3.7,4
2023-03-15,3.8,1
2023-03-15,3.9,33
2023-03-15,null,296
2023-03-16,3.10,13
2023-03-16,3.9,27
2023-03-16,null,4
2023-03-17,3.6,1
2023-03-17,3.8,1
2023-03-17,3.9,19
2023-03-17,null,19
2023-03-18,3.6,1
2023-03-18,3.9,22
2023-03-18,null,71
2023-03-19,3.10,1
2023-03-19,3.6,1
2023-03-19,3.7,5
2023-03-19,3.8,3
2023-03-19,3.9,12
2023-03-19,null,106
2023-03-20,2.7,2
2023-03-20,3.10,4
2023-03-20,3.7,3
2023-03-20,3.8,3
2023-03-20,3.9,8
2023-03-20,null,364
2023-03-21,2.7,2
2023-03-21,3.10,4
2023-03-21,3.11,1
2023-03-21,3.6,1
2023-03-21,3.8,1
2023-03-21,3.9,7
2023-03-21,null,215
2023-03-22,3.10,1
2023-03-22,3.7,2
2023-03-22,3.8,2
2023-03-22,3.9,4
2023-03-22,null,13
2023-03-23,3.10,2
2023-03-23,3.11,1
2023-03-23,3.7,1
2023-03-23,3.8,2
2023-03-23,3.9,6
2023-03-23,null,38
2023-03-24,3.10,7
2023-03-24,3.7,1
2023-03-24,3.8,3
2023-03-24,3.9,4
2023-03-24,null,160
2023-03-25,3.10,2
2023-03-25,3.9,2
2023-03-25,null,74
2023-03-26,3.10,8
2023-03-26,3.9,10
2023-03-26,null,214
2023-03-27,3.10,2
2023-03-27,3.7,1
2023-03-27,3.8,1
2023-03-27,3.9,4
2023-03-27,null,69
2023-03-28,2.7,1
2023-03-28,3.10,5
2023-03-28,3.8,1
2023-03-28,3.9,12
2023-03-28,null,3
2023-03-29,3.10,5
2023-03-29,3.11,1
2023-03-29,3.6,1
2023-03-29,3.7,1
2023-03-29,3.8,1
2023-03-29,3.9,13
2023-03-29,null,84
2023-03-30,3.10,1
2023-03-30,3.8,3
2023-03-30,3.9,4
2023-03-30,null,149
2023-03-31,3.10,1
2023-03-31,3.7,1
2023-03-31,3.8,2
2023-03-31,3.9,4
2023-03-31,null,150
2023-04-01,3.10,1
2023-04-01,3.7,1
2023-04-01,3.8,1
2023-04-01,3.9,1
2023-04-01,null,19
2023-04-02,3.10,1
2023-04-02,3.11,1
2023-04-02,3.8,2
2023-04-02,3.9,1
2023-04-02,null,22
2023-04-03,3.10,2
2023-04-03,3.11,1
2023-04-03,3.7,1
2023-04-03,3.8,2
2023-04-03,3.9,3
2023-04-03,null,7
2023-04-04,3.10,5
2023-04-04,3.8,2
2023-04-04,3.9,7
2023-04-04,null,233
2023-04-05,3.8,1
2023-04-05,null,21
2023-04-06,3.10,2
2023-04-06,3.11,1
2023-04-06,3.7,3
2023-04-06,3.8,3
2023-04-06,3.9,8
2023-04-06,null,79
2023-04-07,3.11,1
2023-04-07,3.6,2
2023-04-07,3.8,1
2023-04-07,null,170
2023-04-08,3.10,1
2023-04-08,3.11,1
2023-04-08,3.8,1
2023-04-08,3.9,3
2023-04-08,null,31
2023-04-09,3.10,2
2023-04-09,3.8,1
2023-04-09,3.9,2
2023-04-09,null,15
2023-04-10,3.10,1
2023-04-10,3.8,2
2023-04-10,3.9,2
2023-04-10,null,65
2023-04-11,3.10,4
2023-04-11,3.11,1
2023-04-11,3.7,19
2023-04-11,3.8,4
2023-04-11,3.9,5
2023-04-11,null,102
2023-04-12,3.10,3
2023-04-12,3.8,1
2023-04-12,3.9,1
2023-04-12,null,154
2023-04-13,2.7,2
2023-04-13,3.10,2
2023-04-13,3.7,1
2023-04-13,3.8,1
2023-04-13,3.9,17
2023-04-13,null,77
2023-04-14,3.10,2
2023-04-14,3.7,3
2023-04-14,3.8,1
2023-04-14,3.9,6
2023-04-14,null,31
2023-04-15,3.8,1
2023-04-15,null,23
2023-04-16,3.7,2
2023-04-16,3.8,1
2023-04-16,null,76
2023-04-17,3.10,1
2023-04-17,3.8,1
2023-04-17,3.9,1
2023-04-17,null,72
2023-04-18,3.10,3
2023-04-18,3.11,1
2023-04-18,3.7,2
2023-04-18,3.8,3
2023-04-18,3.9,1
2023-04-18,null,51
2023-04-19,3.10,3
2023-04-19,3.6,1
2023-04-19,3.7,1
2023-04-19,3.8,3
2023-04-19,3.9,5
2023-04-19,null,80
2023-04-20,3.10,2
2023-04-20,3.11,1
2023-04-20,3.7,2
2023-04-20,3.8,2
2023-04-20,3.9,2
2023-04-20,null,50
2023-04-21,3.10,1
2023-04-21,3.8,4
2023-04-21,3.9,4
2023-04-21,null,113
2023-04-22,3.11,2
2023-04-22,3.7,2
2023-04-22,3.8,6
2023-04-22,3.9,1
2023-04-22,null,194
2023-04-23,3.10,3
2023-04-23,3.11,1
2023-04-23,null,113
2023-04-24,3.7,1
2023-04-24,3.8,1
2023-04-24,3.9,1
2023-04-24,null,99
2023-04-25,3.10,1
2023-04-25,3.11,1
2023-04-25,3.7,3
2023-04-25,3.8,3
2023-04-25,3.9,5
2023-04-25,null,200
2023-04-26,3.10,1
2023-04-26,3.8,4
2023-04-26,3.9,2
2023-04-26,null,118
2023-04-27,3.11,1
2023-04-27,3.7,2
2023-04-27,3.9,1
2023-04-27,null,57
2023-04-28,3.10,1
2023-04-28,3.8,1
2023-04-28,null,38
2023-04-29,3.7,1
2023-04-29,3.8,1
2023-04-29,null,197
2023-04-30,3.8,2
2023-04-30,null,73
2023-05-01,3.10,5
2023-05-01,3.8,2
2023-05-01,3.9,2
2023-05-01,null,27
2023-05-02,3.10,9
2023-05-02,3.11,2
2023-05-02,3.7,6
2023-05-02,3.8,8
2023-05-02,3.9,9
2023-05-02,null,198
2023-05-03,3.10,4
2023-05-03,3.7,1
2023-05-03,3.8,2
2023-05-03,3.9,1
2023-05-03,null,116
2023-05-04,3.10,4
2023-05-04,3.11,1
2023-05-04,3.8,5
2023-05-04,3.9,3
2023-05-04,null,98
2023-05-05,3.10,2
2023-05-05,3.8,5
2023-05-05,3.9,1
2023-05-05,null,34
2023-05-06,3.10,1
2023-05-06,3.11,2
2023-05-06,3.8,1
2023-05-06,3.9,1
2023-05-06,null,10
2023-05-07,3.10,1
2023-05-07,3.8,1
2023-05-07,3.9,1
2023-05-07,null,21
2023-05-08,3.10,3
2023-05-08,3.8,2
2023-05-08,3.9,4
2023-05-08,null,113
2023-05-09,3.10,19
2023-05-09,3.8,1
2023-05-09,3.9,1
2023-05-09,null,4
2023-05-10,3.10,10
2023-05-10,3.7,1
2023-05-10,3.8,3
2023-05-10,null,30
2023-05-11,3.10,9
2023-05-11,3.11,1
2023-05-11,3.6,1
2023-05-11,3.7,1
2023-05-11,3.8,2
2023-05-11,3.9,4
2023-05-11,null,139
2023-05-12,3.10,5
2023-05-12,3.8,1
2023-05-12,3.9,2
2023-05-12,null,208
2023-05-13,3.10,1
2023-05-13,3.7,1
2023-05-13,3.8,1
2023-05-13,3.9,2
2023-05-13,null,87
2023-05-14,3.8,5
2023-05-14,null,79
2023-05-15,3.10,6
2023-05-15,3.7,1
2023-05-15,3.8,6
2023-05-15,3.9,4
2023-05-15,null,37
2023-05-16,3.10,15
2023-05-16,3.11,1
2023-05-16,3.6,1
2023-05-16,3.7,6
2023-05-16,3.8,6
2023-05-16,3.9,3
2023-05-16,null,327
2023-05-17,3.10,8
2023-05-17,3.7,8
2023-05-17,3.8,1
2023-05-17,3.9,7
2023-05-17,null,140
2023-05-18,3.10,4
2023-05-18,3.8,2
2023-05-18,3.9,3
2023-05-18,null,97
2023-05-19,3.10,10
2023-05-19,3.11,2
2023-05-19,3.8,2
2023-05-19,null,115
2023-05-20,3.10,1
2023-05-20,3.8,1
2023-05-20,3.9,1
2023-05-20,null,263
2023-05-21,3.10,2
2023-05-21,3.8,1
2023-05-21,3.9,1
2023-05-21,null,48
2023-05-22,3.10,22
2023-05-22,3.7,2
2023-05-22,3.8,1
2023-05-22,3.9,4
2023-05-22,null,123
2023-05-23,3.10,30
2023-05-23,3.8,3
2023-05-23,null,165
2023-05-24,2.7,1
2023-05-24,3.10,16
2023-05-24,3.7,1
2023-05-24,3.8,4
2023-05-24,3.9,5
2023-05-24,null,97
2023-05-25,3.10,6
2023-05-25,3.11,2
2023-05-25,3.8,4
2023-05-25,3.9,1
2023-05-25,null,18
2023-05-26,3.10,5
2023-05-26,3.11,1
2023-05-26,3.6,1
2023-05-26,3.8,3
2023-05-26,3.9,1
2023-05-26,null,2
2023-05-27,3.10,3
2023-05-27,3.11,2
2023-05-27,3.7,1
2023-05-27,3.8,1
2023-05-27,null,26
2023-05-28,3.10,9
2023-05-28,3.11,1
2023-05-28,3.7,1
2023-05-28,3.8,1
2023-05-28,null,6
2023-05-29,3.10,7
2023-05-29,3.8,1
2023-05-29,3.9,2
2023-05-29,null,17
2023-05-30,3.10,7
2023-05-30,3.11,1
2023-05-30,3.7,3
2023-05-30,3.8,2
2023-05-30,3.9,3
2023-05-30,null,135
2023-05-31,3.10,7
2023-05-31,3.6,1
2023-05-31,3.7,1
2023-05-31,3.8,1
2023-05-31,3.9,2
2023-05-31,null,63
2023-06-01,3.10,21
2023-06-01,3.11,1
2023-06-01,3.7,1
2023-06-01,3.8,2
2023-06-01,3.9,3
2023-06-01,null,92
2023-06-02,3.10,8
2023-06-02,3.8,1
2023-06-02,3.9,1
2023-06-02,null,69
2023-06-03,3.10,4
2023-06-03,3.7,2
2023-06-03,3.8,1
2023-06-03,3.9,2
2023-06-03,null,57
2023-06-04,3.10,1
2023-06-04,3.7,2
2023-06-04,3.8,1
2023-06-04,null,92
2023-06-05,3.10,9
2023-06-05,3.11,1
2023-06-05,3.8,3
2023-06-05,null,218
2023-06-06,3.10,8
2023-06-06,3.8,2
2023-06-06,3.9,1
2023-06-06,null,71
2023-06-07,3.10,6
2023-06-07,3.8,1
2023-06-07,3.9,1
2023-06-07,null,214
2023-06-08,3.10,6
2023-06-08,3.8,2
2023-06-08,3.9,1
2023-06-08,null,65
2023-06-09,3.10,85
2023-06-09,3.11,1
2023-06-09,3.8,1
2023-06-09,3.9,1
2023-06-09,null,79
2023-06-10,3.10,113
2023-06-10,3.7,2
2023-06-10,3.8,1
2023-06-10,null,249
2023-06-11,3.10,146
2023-06-11,3.8,1
2023-06-11,3.9,1
2023-06-11,null,173
2023-06-12,3.10,112
2023-06-12,3.7,3
2023-06-12,3.8,2
2023-06-12,3.9,2
2023-06-12,null,157
2023-06-13,3.10,2
2023-06-13,3.7,2
2023-06-13,3.8,5
2023-06-13,null,67
2023-06-14,3.10,2
2023-06-14,3.6,1
2023-06-14,3.7,2
2023-06-14,3.8,3
2023-06-14,null,103
2023-06-15,2.7,1
2023-06-15,3.10,3
2023-06-15,3.11,1
2023-06-15,3.7,1
2023-06-15,3.8,2
2023-06-15,3.9,1
2023-06-15,null,204
2023-06-16,3.10,4
2023-06-16,3.8,2
2023-06-16,3.9,77
2023-06-16,null,189
2023-06-17,3.10,4
2023-06-17,3.11,1
2023-06-17,3.8,1
2023-06-17,null,147
2023-06-18,3.7,2
2023-06-18,3.8,1
2023-06-18,3.9,1
2023-06-18,null,99
2023-06-19,3.10,7
2023-06-19,3.6,1
2023-06-19,3.8,3
2023-06-19,3.9,2
2023-06-19,null,151
2023-06-20,2.7,1
2023-06-20,3.10,6
2023-06-20,3.6,1
2023-06-20,3.8,1
2023-06-20,3.9,1
2023-06-20,null,86
2023-06-21,3.10,5
2023-06-21,3.6,39
2023-06-21,3.7,3
2023-06-21,3.8,2
2023-06-21,3.9,3
2023-06-21,null,188
2023-06-22,3.10,15
2023-06-22,3.8,1
2023-06-22,3.9,1
2023-06-22,null,172
2023-06-23,3.10,8
2023-06-23,3.7,1
2023-06-23,3.8,1
2023-06-23,null,179
2023-06-24,3.10,4
2023-06-24,3.7,1
2023-06-24,3.8,1
2023-06-24,null,105
2023-06-25,3.10,3
2023-06-25,3.11,1
2023-06-25,3.8,2
2023-06-25,null,50
2023-06-26,3.10,9
2023-06-26,3.7,3
2023-06-26,3.8,3
2023-06-26,3.9,1
2023-06-26,null,168
2023-06-27,2.7,1
2023-06-27,3.10,9
2023-06-27,3.11,2
2023-06-27,3.8,1
2023-06-27,3.9,3
2023-06-27,null,177
2023-06-28,3.10,6
2023-06-28,3.11,2
2023-06-28,3.8,2
2023-06-28,3.9,1
2023-06-28,null,99
2023-06-29,3.10,2
2023-06-29,3.8,2
2023-06-29,3.9,1
2023-06-29,null,84
2023-06-30,3.10,5
2023-06-30,3.7,1
2023-06-30,3.8,2
2023-06-30,3.9,1
2023-06-30,null,109
2023-07-01,3.8,1
2023-07-01,3.9,1
2023-07-01,null,83
2023-07-02,3.10,12
2023-07-02,3.7,1
2023-07-02,3.8,2
2023-07-02,3.9,1
2023-07-02,null,189
2023-07-03,3.10,7
2023-07-03,3.11,1
2023-07-03,3.8,5
2023-07-03,3.9,1
2023-07-03,null,157
2023-07-04,3.10,5
2023-07-04,3.8,2
2023-07-04,3.9,1
2023-07-04,null,187
2023-07-05,3.10,3
2023-07-05,3.11,1
2023-07-05,3.8,1
2023-07-05,3.9,1
2023-07-05,null,109
2023-07-06,3.10,14
2023-07-06,3.11,1
2023-07-06,3.8,3
2023-07-06,3.9,3
2023-07-06,null,107
2023-07-07,3.10,1
2023-07-07,3.7,1
2023-07-07,3.8,1
2023-07-07,3.9,4
2023-07-07,null,182
2023-07-08,3.10,1
2023-07-08,3.7,2
2023-07-08,3.8,1
2023-07-08,null,110
2023-07-09,3.10,2
2023-07-09,3.8,1
2023-07-09,3.9,1
2023-07-09,null,216
2023-07-10,3.10,5
2023-07-10,3.11,1
2023-07-10,3.7,2
2023-07-10,3.8,1
2023-07-10,null,125
2023-07-11,3.10,5
2023-07-11,3.8,2
2023-07-11,3.9,2
2023-07-11,null,172
2023-07-12,2.7,2
2023-07-12,3.10,19
2023-07-12,3.11,1
2023-07-12,3.7,4
2023-07-12,3.8,6
2023-07-12,3.9,5
2023-07-12,null,215
2023-07-13,3.10,13
2023-07-13,3.7,3
2023-07-13,3.8,3
2023-07-13,null,71
2023-07-14,3.10,6
2023-07-14,3.11,1
2023-07-14,3.8,9
2023-07-14,null,38
2023-07-15,3.10,4
2023-07-15,3.8,1
2023-07-15,null,172
2023-07-16,3.10,4
2023-07-16,3.11,1
2023-07-16,3.8,1
2023-07-16,null,271
2023-07-17,3.10,5
2023-07-17,3.7,1
2023-07-17,3.8,3
2023-07-17,3.9,2
2023-07-17,null,89
2023-07-18,3.10,23
2023-07-18,3.8,5
2023-07-18,null,77
2023-07-19,3.10,5
2023-07-19,3.8,3
2023-07-19,3.9,1
2023-07-19,null,152
2023-07-20,3.10,4
2023-07-20,3.8,4
2023-07-20,3.9,1
2023-07-20,null,122
2023-07-21,3.10,5
2023-07-21,3.11,2
2023-07-21,3.8,3
2023-07-21,null,63
2023-07-22,3.10,1
2023-07-22,3.7,2
2023-07-22,3.8,1
2023-07-22,3.9,2
2023-07-22,null,111
2023-07-23,3.10,1
2023-07-23,3.8,1
2023-07-23,3.9,1
2023-07-23,null,110
2023-07-24,3.10,9
2023-07-24,3.11,2
2023-07-24,3.8,1
2023-07-24,3.9,3
2023-07-24,null,95
2023-07-25,3.10,6
2023-07-25,3.11,1
2023-07-25,3.7,2
2023-07-25,3.8,6
2023-07-25,null,67
2023-07-26,3.10,12
2023-07-26,3.11,6
2023-07-26,3.8,2
2023-07-26,3.9,5
2023-07-26,null,210
2023-07-27,3.10,1
2023-07-27,3.11,1
2023-07-27,3.7,2
2023-07-27,3.8,2
2023-07-27,null,65
2023-07-28,3.10,2
2023-07-28,3.11,1
2023-07-28,3.8,1
2023-07-28,null,113
2023-07-29,3.8,1
2023-07-29,null,437
2023-07-30,3.8,1
2023-07-30,null,159
2023-07-31,3.10,2
2023-07-31,3.11,2
2023-07-31,3.8,3
2023-07-31,3.9,2
2023-07-31,null,353
2023-08-01,3.10,6
2023-08-01,3.8,1
2023-08-01,null,194
2023-08-02,3.10,6
2023-08-02,3.8,4
2023-08-02,null,87
2023-08-03,3.10,1
2023-08-03,3.8,1
2023-08-03,3.9,7
2023-08-03,null,52
2023-08-04,3.10,1
2023-08-04,3.11,2
2023-08-04,3.6,4
2023-08-04,3.8,4
2023-08-04,3.9,2
2023-08-04,null,174
2023-08-05,3.10,8
2023-08-05,3.11,1
2023-08-05,3.7,1
2023-08-05,3.8,2
2023-08-05,null,153
2023-08-06,3.10,1
2023-08-06,3.11,1
2023-08-06,3.8,1
2023-08-06,3.9,1
2023-08-06,null,234
2023-08-07,3.10,15
2023-08-07,3.6,10
2023-08-07,3.7,8
2023-08-07,3.8,5
2023-08-07,3.9,5
2023-08-07,null,261
2023-08-08,3.10,6
2023-08-08,3.11,2
2023-08-08,3.6,15
2023-08-08,3.8,1
2023-08-08,3.9,1
2023-08-08,null,330
2023-08-09,2.7,1
2023-08-09,3.10,10
2023-08-09,3.11,1
2023-08-09,3.6,3
2023-08-09,3.8,6
2023-08-09,3.9,2
2023-08-09,null,371
2023-08-10,2.7,1
2023-08-10,3.10,4
2023-08-10,3.11,5
2023-08-10,3.6,4
2023-08-10,3.8,2
2023-08-10,3.9,2
2023-08-10,null,200
2023-08-11,3.10,8
2023-08-11,3.6,1
2023-08-11,3.7,2
2023-08-11,3.8,6
2023-08-11,3.9,3
2023-08-11,null,303
2023-08-12,3.10,1
2023-08-12,3.6,1
2023-08-12,3.8,2
2023-08-12,null,207
2023-08-13,3.7,3
2023-08-13,3.8,5
2023-08-13,null,168
2023-08-14,3.10,8
2023-08-14,3.7,1
2023-08-14,3.8,3
2023-08-14,3.9,1
2023-08-14,null,43
2023-08-15,3.10,9
2023-08-15,3.8,7
2023-08-15,3.9,4
2023-08-15,null,93
2023-08-16,3.10,25
2023-08-16,3.11,2
2023-08-16,3.8,5
2023-08-16,3.9,1
2023-08-16,null,22
2023-08-17,3.10,11
2023-08-17,3.11,8
2023-08-17,3.7,2
2023-08-17,3.8,4
2023-08-17,3.9,5
2023-08-17,null,3
2023-08-18,2.7,1
2023-08-18,3.10,1
2023-08-18,3.7,3
2023-08-18,3.8,5
2023-08-18,3.9,1
2023-08-18,null,26
2023-08-19,3.10,4
2023-08-19,3.8,2
2023-08-19,null,103
2023-08-20,3.8,2
2023-08-20,null,2
2023-08-21,3.10,11
2023-08-21,3.11,3
2023-08-21,3.7,1
2023-08-21,3.8,7
2023-08-21,3.9,2
2023-08-21,null,48
2023-08-22,3.10,6
2023-08-22,3.11,6
2023-08-22,3.8,3
2023-08-22,null,32
2023-08-23,3.10,3
2023-08-23,3.11,2
2023-08-23,3.7,1
2023-08-23,3.8,3
2023-08-23,null,44
2023-08-24,3.10,6
2023-08-24,3.11,1
2023-08-24,3.6,1
2023-08-24,3.8,2
2023-08-24,null,264
2023-08-25,3.10,1
2023-08-25,3.8,2
2023-08-25,3.9,1
2023-08-25,null,104
2023-08-26,3.10,2
2023-08-26,3.7,2
2023-08-26,3.8,2
2023-08-26,3.9,1
2023-08-26,null,2
2023-08-27,3.8,2
2023-08-27,3.9,1
2023-08-27,null,1
2023-08-28,3.10,5
2023-08-28,3.8,2
2023-08-28,null,46
2023-08-29,3.10,4
2023-08-29,3.6,1
2023-08-29,3.8,3
2023-08-29,3.9,1
2023-08-29,null,20
2023-08-30,3.11,4
2023-08-30,3.8,4
2023-08-30,null,120
2023-08-31,3.10,6
2023-08-31,3.8,3
2023-08-31,null,14
2023-09-01,3.11,1
2023-09-01,3.6,1
2023-09-01,3.8,3
2023-09-01,3.9,5
2023-09-01,null,192
2023-09-02,3.11,1
2023-09-02,3.8,2
2023-09-02,null,74
2023-09-03,3.10,2
2023-09-03,3.8,4
2023-09-03,null,115
2023-09-04,3.10,5
2023-09-04,3.11,2
2023-09-04,3.7,2
2023-09-04,3.8,3
2023-09-04,null,65
2023-09-05,3.10,3
2023-09-05,3.8,2
2023-09-05,null,87
2023-09-06,2.7,1
2023-09-06,3.10,3
2023-09-06,3.11,3
2023-09-06,3.6,6
2023-09-06,3.8,3
2023-09-06,null,156
2023-09-07,3.10,3
2023-09-07,3.11,1
2023-09-07,3.7,4
2023-09-07,3.8,2
2023-09-07,null,60
2023-09-08,3.7,2
2023-09-08,3.8,2
2023-09-08,null,143
2023-09-09,3.10,2
2023-09-09,3.11,1
2023-09-09,3.8,2
2023-09-09,null,125
2023-09-10,3.8,2
2023-09-10,null,237
2023-09-11,3.10,5
2023-09-11,3.7,2
2023-09-11,3.8,4
2023-09-11,null,23
2023-09-12,3.10,3
2023-09-12,3.8,2
2023-09-12,3.9,1
2023-09-12,null,73
